BEGIN CH1_DATA
Freq,[GHz],dB(St(P1_T1,P1_T1)),[],ang_deg(St(P1_T1,P1_T1)),[deg],dB(St(P1_T1,P2_T1)),[],ang_deg(St(P1_T1,P2_T1)),[deg],dB(St(P2_T1,P1_T1)),[],ang_deg(St(P2_T1,P1_T1)),[deg],dB(St(P2_T1,P2_T1)),[],ang_deg(St(P2_T1,P2_T1)),[deg]
8010000000,-14.438807,-144.86296,-4.727798,-35.680012,-4.7341723,-35.389,-14.194707,-145.57114
8260000000,-14.437205,-146.24846,-4.7925835,-36.231945,-4.7983608,-35.92979,-14.149277,-147.20549
8510000000,-14.38221,-147.91766,-4.841517,-36.811619,-4.8470817,-36.492416,-14.115602,-149.10149
8760000000,-14.357787,-149.39232,-4.9088302,-37.426952,-4.9146466,-37.089008,-14.156669,-150.41174
9010000000,-14.355712,-150.86633,-4.967669,-37.942097,-4.972898,-37.607456,-14.099784,-151.44778
9260000000,-14.298059,-151.8231,-5.0150514,-38.393559,-5.0233426,-38.043896,-13.969934,-152.82904
9510000000,-14.200423,-153.65314,-5.048203,-38.93972,-5.0536747,-38.596542,-13.9632,-154.7502
9760000000,-14.259448,-155.39281,-5.0988374,-39.615509,-5.0991316,-39.281445,-14.033638,-156.1476
10010000000,-14.31461,-156.32393,-5.1619782,-40.175934,-5.1635742,-39.85799,-14.028259,-156.93123
10260000000,-14.254414,-157.29823,-5.2109561,-40.690319,-5.2169437,-40.340336,-13.940227,-158.21527
10510000000,-14.15391,-158.33505,-5.2599273,-41.208336,-5.2654157,-40.840611,-13.901806,-159.36797
10760000000,-14.090465,-159.69711,-5.289011,-41.623688,-5.2959538,-41.264675,-13.819216,-161.04683
11010000000,-14.057252,-161.29384,-5.3018746,-42.263531,-5.3097334,-41.888538,-13.828065,-162.57278
11260000000,-14.088997,-162.75148,-5.3538613,-42.933327,-5.3600173,-42.563931,-13.889779,-163.56628
11510000000,-14.158412,-163.74586,-5.4095254,-43.481686,-5.4156775,-43.127575,-13.869432,-164.40211
11760000000,-14.116713,-164.36403,-5.4400811,-43.887306,-5.446754,-43.511509,-13.783624,-165.42967
12010000000,-14.06848,-165.77953,-5.4601655,-44.548733,-5.4656916,-44.172581,-13.784963,-167.11707
12260000000,-14.08051,-167.26018,-5.4985008,-45.186932,-5.5052872,-44.803089,-13.856882,-168.10858
12510000000,-14.170153,-168.29686,-5.5444994,-45.798351,-5.5501595,-45.392845,-13.913675,-168.73724
12760000000,-14.197598,-168.94987,-5.5799761,-46.386497,-5.5864167,-45.952904,-13.897542,-169.58548
13010000000,-14.181937,-169.53371,-5.6291413,-46.94968,-5.6382957,-46.513573,-13.906942,-170.33351
13260000000,-14.104721,-170.48969,-5.6679721,-47.365223,-5.6742845,-46.919464,-13.858809,-171.28856
13510000000,-14.087826,-171.69788,-5.678678,-47.903561,-5.6873732,-47.464867,-13.868237,-172.48665
13760000000,-14.150003,-172.39114,-5.713758,-48.588184,-5.7227845,-48.127083,-13.89303,-173.37288
14010000000,-14.118485,-173.41078,-5.7591925,-49.105476,-5.7638998,-48.67569,-13.884185,-174.05705
14260000000,-14.17557,-174.17313,-5.7904615,-49.622437,-5.7968192,-49.156349,-13.87854,-174.74847
14510000000,-14.157663,-174.37239,-5.8175058,-50.167488,-5.8240495,-49.695255,-13.872206,-175.43776
14760000000,-14.052415,-175.42461,-5.8411679,-50.705383,-5.8457451,-50.222977,-13.830093,-176.34027
15010000000,-14.093248,-176.6765,-5.8720479,-51.278324,-5.877892,-50.783016,-13.856475,-177.33792
15260000000,-14.157162,-176.9568,-5.9032903,-51.762718,-5.908864,-51.287323,-13.848092,-177.60713
15510000000,-14.074868,-177.68848,-5.9072847,-52.301319,-5.91046,-51.806629,-13.755131,-178.53621
15760000000,-14.044074,-178.62366,-5.9369507,-52.940605,-5.9393888,-52.426064,-13.788049,-179.61243
16010000000,-14.049689,-179.52528,-5.9579177,-53.449196,-5.9629703,-52.936501,-13.81847,179.95959
16260000000,-14.080416,179.69254,-5.9735293,-54.103252,-5.9779496,-53.58667,-13.805985,178.96339
16510000000,-14.046769,178.99966,-5.9997873,-54.707302,-6.0058708,-54.179211,-13.826037,178.09779
16760000000,-14.108889,177.69118,-6.0371346,-55.280922,-6.0425515,-54.765614,-13.855799,177.35309
17010000000,-14.196458,177.51294,-6.0575342,-55.792004,-6.0577736,-55.268753,-13.858695,176.79697
17260000000,-14.080262,177.42709,-6.0783648,-56.349609,-6.0799246,-55.835526,-13.795491,176.04089
17510000000,-14.076771,175.73474,-6.0989466,-57.044891,-6.0992041,-56.527843,-13.871461,174.78539
17760000000,-14.20478,175.23256,-6.1367841,-57.615044,-6.1360655,-57.065327,-13.914725,174.64462
18010000000,-14.220736,175.51506,-6.1660924,-58.162266,-6.1676035,-57.634708,-13.899199,174.35413
18260000000,-14.116185,174.96143,-6.1889043,-58.608467,-6.1889439,-58.092083,-13.837505,173.88908
18510000000,-14.036127,173.70595,-6.183548,-59.116367,-6.1836762,-58.583298,-13.743251,172.84592
18760000000,-14.184793,172.7034,-6.1968861,-59.89024,-6.1967406,-59.349838,-13.844211,171.8835
19010000000,-14.182512,172.81206,-6.2328858,-60.618744,-6.237874,-60.03812,-13.872127,171.54907
19260000000,-14.117126,172.00002,-6.2684007,-61.079659,-6.2739739,-60.508373,-13.89301,171.24683
19510000000,-14.205748,171.18631,-6.2839155,-61.568035,-6.290678,-60.989227,-13.879162,170.93095
19760000000,-14.146807,171.56195,-6.2792873,-62.104225,-6.2900262,-61.486332,-13.785729,170.19792
20010000000,-14.053708,170.20337,-6.2940784,-62.834183,-6.3044038,-62.19442,-13.815049,168.75484
20260000000,-14.191233,168.97182,-6.324357,-63.5252,-6.331193,-62.895451,-13.955153,168.0609
20510000000,-14.257046,169.40787,-6.3658123,-64.032471,-6.3744354,-63.393658,-13.984987,168.16519
20760000000,-14.16324,169.64221,-6.3934422,-64.469666,-6.4018846,-63.826351,-13.922536,167.98212
21010000000,-14.090934,168.79916,-6.3957834,-64.979095,-6.4022403,-64.351273,-13.892561,167.10124
21260000000,-14.113059,168.00922,-6.4025407,-65.608238,-6.4116149,-64.942406,-13.867189,166.40245
21510000000,-14.137945,167.81381,-6.4171567,-66.217178,-6.4270902,-65.563164,-13.861583,165.8521
21760000000,-14.047606,167.29652,-6.4391699,-66.784119,-6.4499059,-66.093002,-13.861093,165.28079
22010000000,-14.108581,165.9593,-6.4528356,-67.348534,-6.4633622,-66.652199,-13.856329,164.92726
22260000000,-14.254558,166.18916,-6.4635038,-67.954231,-6.4757309,-67.275269,-13.84362,164.51128
22510000000,-14.12608,166.14798,-6.4829016,-68.58812,-6.4925933,-67.900597,-13.827274,163.73204
22760000000,-14.141641,164.60213,-6.5083671,-69.163902,-6.5196495,-68.460579,-13.944335,163.12627
23010000000,-14.23994,164.67802,-6.5206432,-69.646378,-6.5310135,-68.924667,-13.964128,163.1823
23260000000,-14.114436,164.49658,-6.5176024,-70.211037,-6.526618,-69.488907,-13.890838,162.64116
23510000000,-14.097621,163.54733,-6.5243001,-70.938805,-6.5359044,-70.193359,-13.920206,161.74815
23760000000,-14.149444,162.94325,-6.5520263,-71.596313,-6.5636334,-70.847359,-13.949169,161.20264
24010000000,-14.181319,163.01826,-6.5972733,-72.048248,-6.5932927,-71.394135,-13.984529,161.17708
24260000000,-14.099681,162.94543,-6.5978618,-72.525627,-6.5933027,-71.889038,-13.900706,160.76775
24510000000,-13.998403,161.62424,-6.598527,-73.137054,-6.5919852,-72.506859,-13.865319,159.78127
24760000000,-14.164179,160.59518,-6.6065459,-73.846016,-6.6026769,-73.181137,-13.916131,159.25064
25010000000,-14.229772,161.2252,-6.6240797,-74.563919,-6.6188774,-73.872253,-13.899496,158.68437
25260000000,-14.127733,160.82428,-6.6631193,-75.163216,-6.658278,-74.495171,-13.976691,158.20369
25510000000,-14.216482,160.02562,-6.6818657,-75.650185,-6.6771874,-74.989616,-14.009885,158.4175
25760000000,-14.232709,160.30733,-6.694355,-76.184837,-6.6866522,-75.516945,-13.920289,158.36932
26010000000,-14.133725,159.74216,-6.695435,-76.780655,-6.6905322,-76.089462,-13.872323,157.76202
26260000000,-14.148928,158.66417,-6.6970406,-77.43602,-6.6951742,-76.727318,-13.895005,156.88409
26510000000,-14.235232,158.26941,-6.710557,-78.140472,-6.7182493,-77.385696,-13.982226,156.43457
26760000000,-14.295868,158.11555,-6.732758,-78.754677,-6.7388473,-77.984245,-14.038216,156.41302
27010000000,-14.254441,158.10655,-6.7489662,-79.331497,-6.7539721,-78.554039,-14.028413,156.08157
27260000000,-14.201612,157.23784,-6.7563472,-79.956642,-6.7686572,-79.090683,-14.057788,155.77486
27510000000,-14.277785,156.91568,-6.7632327,-80.561066,-6.769279,-79.678246,-14.054895,155.61533
27760000000,-14.191898,157.21342,-6.7683725,-81.226189,-6.7776504,-80.308037,-13.982398,154.9456
28010000000,-14.138977,155.84734,-6.7916417,-81.944809,-6.8005643,-81.054504,-14.071427,154.0719
28260000000,-14.382298,155.50883,-6.8170338,-82.500481,-6.8267403,-81.646103,-14.157746,154.23615
28510000000,-14.299879,156.69914,-6.8319678,-83.036209,-6.8386426,-82.129631,-14.033072,154.35046
28760000000,-14.173513,155.68608,-6.8379598,-83.639519,-6.8447785,-82.745277,-14.029669,153.72345
29010000000,-14.269777,155.07086,-6.8430624,-84.239281,-6.8503761,-83.358444,-14.035575,153.39059
29260000000,-14.272673,154.92044,-6.8513899,-84.86805,-6.8543186,-83.979027,-14.035019,153.14818
29510000000,-14.305524,154.77298,-6.8663774,-85.522926,-6.8702812,-84.643028,-14.030274,152.86414
29760000000,-14.260228,154.38605,-6.884398,-86.180008,-6.8903642,-85.297272,-14.081555,152.30402
30010000000,-14.393138,153.19191,-6.9128213,-86.785789,-6.9168739,-85.875778,-14.154363,152.32935
30260000000,-14.417686,154.48145,-6.9206686,-87.370178,-6.9285259,-86.453392,-14.094908,152.36072
30510000000,-14.217939,153.7907,-6.9284697,-87.981262,-6.9354091,-87.070587,-14.08867,151.59218
30760000000,-14.342084,152.6693,-6.9410644,-88.599991,-6.9463549,-87.68428,-14.161164,151.35367
31010000000,-14.388856,153.23372,-6.9593434,-89.227776,-6.968421,-88.305847,-14.14249,151.3428
31260000000,-14.321961,153.23376,-6.9711537,-89.819176,-6.9814496,-88.894318,-14.107978,151.12936
31510000000,-14.251774,152.51176,-6.9770985,-90.433884,-6.9855771,-89.538719,-14.105515,150.36775
31760000000,-14.351418,151.48506,-6.992239,-91.079514,-7.0033202,-90.146545,-14.153173,150.15596
32010000000,-14.458247,152.61162,-7.0070324,-91.67202,-7.0180387,-90.721352,-14.102056,150.30148
32260000000,-14.239223,152.43214,-7.0233083,-92.264183,-7.0337358,-91.32254,-14.084895,149.75166
32510000000,-14.30597,151.02905,-7.0276537,-92.827621,-7.0396409,-91.890671,-14.101969,149.63664
32760000000,-14.424257,151.39856,-7.0275064,-93.533012,-7.0375242,-92.606262,-14.045232,149.29962
33010000000,-14.331577,151.37396,-7.0520554,-94.26162,-7.05866,-93.319138,-14.089463,148.91417
33260000000,-14.323888,150.63318,-7.0801406,-94.841965,-7.0895009,-93.906158,-14.156265,148.70161
33510000000,-14.392045,150.58505,-7.0926852,-95.359673,-7.1035552,-94.406288,-14.183005,149.12038
33760000000,-14.328716,151.21564,-7.0925918,-95.968781,-7.1059737,-95.011848,-14.050264,148.86214
34010000000,-14.186694,150.15756,-7.1015739,-96.636024,-7.1102967,-95.648804,-14.067565,148.03069
34260000000,-14.324556,149.76181,-7.1116586,-97.347015,-7.118681,-96.357605,-14.1211,147.78148
34510000000,-14.326449,150.13837,-7.1417503,-98.027405,-7.1505342,-97.050087,-14.102818,148.07361
34760000000,-14.357719,150.34195,-7.1579762,-98.534363,-7.1628966,-97.574753,-14.079282,147.87354
35010000000,-14.170646,150.7879,-7.1628704,-99.095947,-7.1728287,-98.108459,-14.058702,147.72464
35260000000,-14.222353,148.90146,-7.1604791,-99.774506,-7.1771526,-98.8078,-14.037578,147.42819
35510000000,-14.448185,150.45738,-7.1782942,-100.45046,-7.1881485,-99.462898,-14.008381,147.44992
35760000000,-14.098004,150.13301,-7.2059598,-101.11539,-7.2112365,-100.14017,-14.04732,146.86407
36010000000,-14.385932,148.67743,-7.2203116,-101.60133,-7.2266645,-100.59176,-14.073839,147.51888
36260000000,-14.325796,150.55148,-7.2172294,-102.23426,-7.221797,-101.19089,-13.957791,147.23068
36510000000,-14.168254,148.68951,-7.2322531,-102.871,-7.2393813,-101.90602,-14.048074,146.5377
36760000000,-14.380274,149.16826,-7.2541618,-103.53532,-7.2593131,-102.57537,-14.046663,146.77205
37010000000,-14.167209,149.34973,-7.2739706,-104.16238,-7.2776151,-103.20065,-14.040685,146.38496
37260000000,-14.311102,148.42207,-7.2873087,-104.69386,-7.2894526,-103.69142,-14.0827,146.7052
37510000000,-14.179827,149.95665,-7.2820401,-105.30217,-7.2855954,-104.31564,-13.959919,146.3277
37760000000,-14.039069,148.05762,-7.2965703,-106.01544,-7.3051181,-104.99686,-13.992479,145.70673
38010000000,-14.260778,148.14026,-7.3148952,-106.71828,-7.3232284,-105.67978,-13.995386,145.71169
38260000000,-14.167408,149.22652,-7.3357344,-107.31153,-7.3428102,-106.2522,-13.965435,145.6302
38510000000,-14.091912,148.60704,-7.3504953,-107.86782,-7.3521309,-106.84938,-13.950764,145.56845
38760000000,-14.11119,148.26378,-7.3544264,-108.46358,-7.3566241,-107.40756,-13.898433,145.53027
39010000000,-14.183463,148.35329,-7.3576035,-109.12199,-7.3623157,-108.01762,-13.883951,145.3996
39260000000,-14.053718,148.46693,-7.3707294,-109.8056,-7.3766127,-108.75701,-13.865248,145.01257
39510000000,-14.172318,147.6156,-7.398438,-110.43874,-7.4070492,-109.40578,-13.882285,144.88892
39760000000,-14.140277,147.98866,-7.4056249,-111.018,-7.4148812,-109.95251,-13.875996,144.92981
40010000000,-14.15122,147.25946,-7.4103789,-111.63332,-7.4173632,-110.55159,-13.905319,145.22658
40260000000,-14.110934,148.2576,-7.4100132,-112.29509,-7.4147091,-111.20724,-13.790069,144.77051
40510000000,-13.905586,146.30676,-7.4275432,-113.03402,-7.4462633,-111.92673,-13.890318,143.93034
40760000000,-14.236773,146.3129,-7.454494,-113.61829,-7.4709468,-112.46951,-13.952778,144.76912
41010000000,-13.968942,148.07777,-7.4687824,-114.28044,-7.4762287,-113.10316,-13.774345,144.30783
41260000000,-13.883572,145.80348,-7.4820495,-114.88318,-7.487,-113.69595,-13.866929,143.7988
41510000000,-14.068204,146.52319,-7.4838428,-115.53178,-7.4892092,-114.31668,-13.82725,144.31239
41760000000,-13.92934,146.38731,-7.5021462,-116.22127,-7.5093336,-115.04984,-13.778942,143.82524
42010000000,-13.979426,146.65334,-7.5206032,-116.8525,-7.51793,-115.67451,-13.779059,143.77071
42260000000,-13.777111,146.04167,-7.5390134,-117.41228,-7.5389948,-116.24976,-13.765112,143.11378
42510000000,-14.046503,145.0609,-7.5356145,-117.95989,-7.5418577,-116.78133,-13.810356,144.01059
42760000000,-13.926034,147.40681,-7.5376596,-118.703,-7.5414505,-117.53426,-13.613819,143.50128
43010000000,-13.654064,145.06651,-7.5629067,-119.35732,-7.5725818,-118.20596,-13.747223,142.43469
43260000000,-14.045543,144.90047,-7.5791993,-119.96337,-7.5903163,-118.7776,-13.811143,143.47832
43510000000,-13.818952,146.5555,-7.596498,-120.53945,-7.5949111,-119.40731,-13.625196,143.22487
43760000000,-13.672014,145.60291,-7.5921388,-121.08646,-7.5904703,-119.95319,-13.636316,142.72534
44010000000,-13.688559,144.95441,-7.5862789,-121.79734,-7.5897789,-120.62099,-13.679882,142.48064
44260000000,-13.774777,145.03522,-7.5950394,-122.55453,-7.5927796,-121.34475,-13.640933,142.88669
44510000000,-13.689308,145.83986,-7.624896,-123.24436,-7.6191282,-122.05872,-13.51995,142.28362
44760000000,-13.492241,145.26205,-7.6473594,-123.7686,-7.6428056,-122.57473,-13.589561,141.85808
45010000000,-13.579185,144.59842,-7.643836,-124.31557,-7.6396656,-123.12079,-13.586443,142.5598
45260000000,-13.651876,145.50955,-7.6386151,-125.02925,-7.6280046,-123.79082,-13.463256,142.21878
45510000000,-13.466965,146.36043,-7.6481485,-125.76897,-7.6401987,-124.53822,-13.450787,141.302
45760000000,-13.393345,143.98994,-7.6833739,-126.48203,-7.6727176,-125.2563,-13.59322,141.60562
46010000000,-13.788933,144.7838,-7.6962066,-127.02085,-7.6927247,-125.79918,-13.484537,142.47777
46260000000,-13.388707,146.59821,-7.6991849,-127.70084,-7.7117195,-126.3493,-13.364808,141.59584
46510000000,-13.327654,143.71004,-7.7099352,-128.28258,-7.7176185,-127.00494,-13.47161,141.3392
46760000000,-13.542833,144.69466,-7.7030129,-128.98894,-7.7172418,-127.66033,-13.429863,141.90868
47010000000,-13.338033,144.21628,-7.7233343,-129.6926,-7.7379422,-128.336,-13.35025,141.3857
47260000000,-13.418906,144.5435,-7.7468882,-130.34125,-7.7601714,-128.97736,-13.294768,141.42506
47510000000,-13.060865,144.38672,-7.7673244,-130.89252,-7.7763824,-129.52821,-13.285309,140.65833
47760000000,-13.330529,142.43649,-7.7626824,-131.4678,-7.7797799,-130.12019,-13.297178,141.33664
48010000000,-13.285857,145.96912,-7.7825565,-132.09949,-7.7811852,-130.79625,-13.092834,140.93051
48260000000,-12.827236,144.12804,-7.7901697,-132.73492,-7.7852511,-131.45711,-13.175984,139.94231
48510000000,-13.201766,143.14429,-7.8073282,-133.43744,-7.8055744,-132.14775,-13.167974,141.24123
48760000000,-13.091343,145.06921,-7.819407,-134.03065,-7.8174491,-132.73434,-12.984331,140.77335
49010000000,-12.938922,144.82013,-7.8171668,-134.70175,-7.8152895,-133.39877,-13.020782,140.29915
49260000000,-12.879195,144.24846,-7.8380022,-135.38432,-7.8264241,-134.02922,-13.034388,140.44604
49510000000,-13.041862,143.25612,-7.8428445,-136.00856,-7.8406773,-134.74123,-13.001035,140.59903
49760000000,-13.088124,145.18878,-7.8682337,-136.64221,-7.8604326,-135.32181,-12.901402,140.82832
50010000000,-12.766604,144.77289,-7.8752027,-137.25601,-7.8666387,-135.94128,-12.802964,139.74301

